is_an_id,time1,float2,time3,str4
347,10/19/2013 12:51 AM,927619.001774,10/12/2009 03:27 AM,bfeA
348,11/12/1994 01:29 PM,559719.903898,02/23/2005 03:19 AM,zSVMs
349,07/11/1999 01:23 PM,281343.487474,06/23/1987 05:36 AM,BQF
350,12/05/2008 10:27 PM,172442.565792,01/01/2010 10:56 PM,e
351,03/05/1995 03:57 AM,95311.8951033,03/02/1979 04:40 AM,J4l
352,11/28/1985 04:45 PM,607657.636815,04/01/1983 03:18 PM,HdhK
353,06/03/1999 06:34 PM,982843.335925,09/30/1991 11:32 PM,mcj1j
354,04/25/1986 01:56 PM,809165.657226,05/27/2013 03:46 PM,dC
355,12/13/2006 07:37 PM,940736.861328,04/01/2013 11:56 AM,lb
356,09/26/2005 04:14 PM,102329.602237,03/31/2009 09:16 AM,o
357,08/21/1970 05:54 PM,342611.685433,09/13/1986 01:00 PM,J
358,09/06/1971 09:58 AM,758683.267501,07/31/1979 06:33 AM,w
359,02/23/2010 03:09 PM,145334.557816,03/13/2012 01:23 PM,VIWCt
360,12/25/2010 03:06 AM,579751.910232,02/12/1991 03:38 PM,si
361,11/30/1982 06:00 AM,345276.955674,05/20/1974 06:04 AM,CcLV
362,01/01/1981 06:02 PM,106640.998474,12/02/1972 03:42 AM,eYNw
363,09/26/1989 09:44 PM,756499.337691,01/14/1991 02:10 PM,yf
364,05/07/1978 11:40 AM,547412.47877,05/12/1973 09:17 PM,DhC
365,02/20/1996 04:26 PM,940694.567551,05/12/2014 11:15 AM,fN1
366,04/28/2005 03:07 PM,201450.680373,04/04/1977 02:33 PM,he
367,05/21/2008 12:02 AM,217760.572526,05/26/2009 04:35 PM,f
368,02/28/1989 02:12 PM,184549.90739,06/05/1983 03:25 PM,LlBW
369,12/08/1976 10:37 PM,267626.361702,10/29/1992 12:35 AM,VdB6
370,10/06/1994 09:56 AM,465895.083595,06/13/1982 10:46 AM,Ncouu
371,11/29/1974 06:33 PM,717687.994948,08/29/1973 10:40 AM,GPD
372,01/19/1979 01:40 PM,862073.874062,12/26/1996 09:53 PM,i7vE
373,06/12/1978 10:19 PM,310628.213337,07/06/1983 04:36 PM,85c
374,03/12/1986 05:07 AM,160557.695113,04/04/2008 04:47 AM,qQ4
375,08/11/2011 12:08 PM,946497.793574,05/31/1985 07:34 PM,1xb6D
376,03/25/1989 01:29 PM,966139.056145,04/02/2009 12:15 AM,2ePW
377,09/29/1973 05:30 AM,430135.330924,02/09/1988 09:03 AM,rcY
378,12/06/1997 03:33 AM,56966.2354891,08/23/1970 09:35 AM,cJ8A
379,10/22/1972 05:27 AM,185055.593626,04/20/1970 07:25 PM,zRRvH
380,07/27/2001 05:26 PM,429652.287643,04/05/2004 09:30 PM,t
381,04/03/2008 07:33 AM,666407.758141,01/31/1988 05:50 PM,ByS3D
382,09/20/2008 04:06 PM,919713.999717,11/26/2008 08:05 PM,5ImF
383,01/25/1976 08:58 AM,605331.036517,02/12/1991 09:17 AM,bHp
384,10/28/2009 05:19 PM,240634.434165,06/05/1999 04:46 PM,mKzuX
385,10/18/2008 09:35 PM,702424.750025,04/21/1991 04:43 PM,IC
386,04/25/1983 12:01 PM,524733.184943,02/20/1975 09:41 AM,wep
387,03/16/1993 05:43 AM,746408.080657,07/10/1974 09:20 AM,Ba51g
388,02/09/2006 06:46 AM,256518.380414,04/08/2004 01:30 PM,nV2s
389,05/07/1981 01:51 AM,699804.168066,03/02/1993 02:12 PM,ouuq
390,04/05/1985 09:49 PM,248406.827275,10/11/1978 08:36 PM,gd
391,03/27/1971 04:04 PM,289259.961443,12/09/1999 06:22 PM,tTDb
392,02/27/2008 06:57 PM,39745.6360771,07/31/1995 08:27 PM,j
393,01/11/2005 03:52 AM,618525.74802,04/05/2009 06:41 PM,tg6S
394,02/16/1998 08:48 AM,96199.4916402,09/27/2000 05:57 AM,ugXFs
395,01/09/1974 02:23 AM,607726.49734,11/14/1980 07:00 PM,X
396,02/24/2012 06:39 PM,202865.008129,12/30/2008 10:11 AM,N1h
397,08/08/1994 03:38 AM,464749.971221,09/04/2013 10:12 AM,ctNl
398,04/30/1978 04:54 AM,493254.444086,06/26/1996 04:32 PM,w
399,09/09/1978 05:50 PM,92557.9866059,03/19/1971 12:53 AM,E
400,03/26/1996 02:43 AM,444682.556762,02/07/1975 02:56 AM,K4XCe
401,10/23/1972 08:39 PM,550995.014823,09/04/1998 09:38 AM,uugP
402,05/15/1996 09:07 AM,828055.118601,06/04/1974 03:17 AM,K1ivO
403,09/21/1972 04:38 PM,381399.731254,07/20/2012 01:49 PM,6a
404,11/07/2001 03:54 AM,302668.275064,06/13/1995 12:48 AM,Du
405,08/05/1986 03:09 PM,120092.016504,11/20/1987 10:50 AM,Dk
406,06/10/2008 03:49 AM,937203.631827,04/17/2010 11:02 AM,6x
407,08/01/1976 04:58 AM,102358.119057,07/29/1981 07:49 PM,8es
408,11/26/1977 03:51 AM,925031.130624,01/23/1972 08:04 AM,fS
409,07/15/1992 09:04 PM,933436.590897,02/20/1998 05:21 PM,s
410,06/10/2008 07:00 PM,66061.9457289,12/29/2004 05:51 AM,PzWl
411,08/05/1994 05:03 PM,768768.120156,02/26/1980 08:52 AM,75
412,07/19/1970 03:22 PM,42824.2918664,04/09/2004 08:06 AM,9
413,09/20/2004 02:10 AM,792781.104334,04/27/1975 11:38 PM,kVmk
414,05/14/1991 09:50 PM,955766.586493,08/06/1996 07:46 PM,OS
415,12/09/1979 02:28 PM,119951.31475,02/08/1971 11:26 AM,cpi
416,10/24/1982 05:45 AM,396318.837962,07/07/1993 02:23 AM,a
417,07/22/1991 07:01 AM,616277.132233,10/17/2007 06:02 AM,OeQXs
418,06/25/2010 10:59 AM,565286.152332,05/14/2008 06:38 PM,tuJ
419,04/30/1979 04:54 PM,998965.927301,03/05/2007 06:22 AM,b
420,08/24/1980 12:39 PM,843370.496227,01/28/1980 11:29 PM,Eag
421,04/09/1986 11:22 PM,820349.885302,03/11/2006 12:52 AM,z
422,11/12/2011 02:33 AM,801723.084978,07/21/2007 05:56 PM,tQcKj
423,12/20/2012 04:24 AM,924107.557475,09/18/1971 05:25 AM,SrJ
424,07/31/1980 10:21 PM,880834.617946,10/03/1996 11:07 PM,gfA4k
425,12/13/1971 03:24 PM,520416.538658,04/02/2000 06:24 PM,dkxg
426,11/23/1970 12:27 PM,404218.632579,05/28/2004 09:31 PM,4wRvn
427,11/22/1984 03:38 PM,986140.02214,09/21/2014 12:22 AM,BO
428,05/10/2010 10:28 AM,392466.471556,06/04/2011 07:44 AM,h8guu
429,05/29/1980 04:03 AM,364537.448402,04/05/1993 02:17 AM,2z
430,06/12/1996 12:58 PM,638382.77014,08/25/1992 09:56 AM,NY
431,05/18/1989 10:23 PM,555466.858957,03/14/1982 04:38 PM,4AUg5
432,07/30/2000 10:42 AM,290346.780666,06/05/1999 03:48 PM,i
433,09/24/2002 05:20 PM,494383.649669,10/04/1976 09:28 PM,HvlD
434,08/16/1972 07:05 AM,9813.06178595,12/03/2004 06:44 AM,32
435,01/16/1976 09:05 PM,426533.322867,04/10/1988 02:30 AM,jcf
436,07/27/1998 05:34 PM,632850.130531,10/28/1983 05:31 PM,7BrT
437,04/11/1984 07:52 PM,940631.111557,03/18/1970 01:48 PM,o6Ms
438,10/10/2002 08:54 AM,435081.576165,04/19/2006 12:46 AM,fhl
439,09/03/1989 02:33 PM,367551.184321,05/01/2000 04:11 AM,n4
440,10/20/1974 03:02 PM,539120.821733,01/26/1989 10:51 PM,tg
441,06/17/2010 08:30 AM,723153.447844,12/04/1979 03:38 PM,Fo4QU
442,10/06/1990 08:30 AM,846468.892769,12/27/2010 12:27 AM,G9e
443,12/07/1973 10:43 PM,420173.002088,02/22/1978 11:47 AM,vCN
444,12/13/2006 07:55 PM,909971.687574,03/29/1971 06:18 AM,oIFKj
445,05/24/1998 06:11 PM,329384.247083,02/04/2000 08:34 AM,icS
446,11/13/1988 08:30 AM,530950.073217,07/14/1973 06:21 PM,lJIt
447,08/08/2000 01:09 AM,797484.259345,09/18/1975 03:15 AM,Rv
448,05/27/1985 03:40 AM,948549.46496,09/05/1971 07:42 AM,7
449,12/16/1990 12:39 PM,169422.265796,01/28/2005 07:16 PM,mSb
450,04/09/2008 08:00 PM,943484.10657,11/14/2013 06:31 AM,mMF8
451,02/12/2004 01:37 PM,432202.172987,10/03/2007 10:27 AM,nI
452,02/20/1988 07:52 PM,226689.448436,10/16/1999 01:52 AM,Csr
453,04/30/1972 03:29 PM,90994.3020441,01/09/1982 03:33 PM,lHf2
454,05/07/2013 11:08 AM,407642.172407,11/23/1993 12:06 AM,GNC
455,05/31/2004 01:10 PM,526262.360601,11/30/1984 09:32 PM,Qi
456,07/02/1980 07:41 AM,73512.8477626,09/08/2008 10:42 AM,g
457,02/06/1989 08:20 PM,952403.517746,02/02/1982 11:08 PM,h
458,01/28/1998 04:28 PM,140335.553746,10/03/2004 08:28 AM,AiL1Z
459,03/25/2011 09:37 PM,527385.339141,09/24/2004 01:01 AM,T
460,12/28/2006 11:30 PM,715962.044306,06/21/1984 02:53 AM,4
461,12/30/1989 07:33 PM,684021.377793,05/17/1975 03:00 AM,h
462,01/26/1981 09:22 PM,458770.721817,01/16/1989 12:23 PM,2
463,12/04/1985 06:44 AM,729087.924334,06/16/1980 04:13 PM,VdaBh
464,01/02/1979 01:08 AM,395619.055658,06/26/1988 05:29 AM,IJ2O
465,05/10/1973 08:20 AM,215854.646913,02/17/1993 04:47 PM,CC9
466,04/06/2010 12:42 PM,99740.7739546,07/07/1984 06:10 AM,3bSFR
467,03/27/1970 11:53 AM,248722.531313,01/16/1974 01:39 AM,GWJM
468,10/26/1986 04:23 AM,775664.088846,10/02/1975 08:35 AM,v
469,12/28/1979 04:23 PM,354025.430791,07/25/2011 08:11 PM,NXn
470,10/19/1977 10:59 AM,465446.324881,09/16/2005 03:19 AM,cDe7
471,06/15/1988 10:12 PM,948157.845789,09/17/1997 01:01 PM,PH9yC
472,08/21/1980 09:58 PM,386755.321196,10/09/2013 04:48 AM,91
473,04/23/1976 04:54 PM,723755.454355,09/23/2002 01:49 PM,pDku
474,11/25/1999 08:38 PM,432790.358281,04/13/1991 07:59 PM,vxC
475,11/01/2004 05:41 AM,76500.0410366,07/19/2010 05:02 AM,vzhO
476,04/28/1999 04:23 PM,222334.525316,11/22/1973 06:41 PM,wE
477,08/14/1999 09:51 AM,786719.052677,06/23/2004 05:24 AM,5
478,11/03/1985 07:39 PM,873924.133225,05/25/1988 06:56 AM,V3
479,06/21/1978 05:07 AM,313786.830747,05/05/2011 12:57 PM,q
480,08/12/1998 11:59 PM,149072.65415,09/12/1986 08:05 PM,8qvG
481,03/27/2003 07:10 PM,863597.221889,06/23/2000 05:56 PM,M
482,01/12/1991 06:16 AM,926546.028409,04/24/1973 03:16 PM,doAm
483,05/15/1991 12:01 PM,367779.130976,10/14/1990 01:44 AM,G
484,06/30/1987 10:14 AM,42198.0599586,08/07/1982 09:34 AM,FcG
485,04/26/1981 07:49 PM,877865.453894,11/10/1983 12:47 AM,iy6v
486,09/22/2007 10:52 AM,607173.286371,04/11/1993 07:16 AM,iW
487,04/09/2009 04:23 PM,657143.331791,05/15/1993 11:58 AM,1r
488,03/16/1992 11:38 AM,507605.651722,11/30/1985 04:43 AM,In
489,06/02/1982 10:59 AM,166127.385577,07/01/1987 04:26 PM,5
490,09/10/1995 10:27 AM,785382.879691,09/21/1970 03:13 PM,kwg
491,06/11/1982 11:34 AM,253037.507101,07/03/1993 11:44 AM,MHg
492,07/04/1972 03:49 PM,964192.429418,07/25/1971 04:09 PM,i
493,06/15/1997 03:28 AM,862838.197159,07/23/1975 08:30 AM,w
494,01/10/1977 08:19 PM,711776.52587,11/17/1976 06:20 PM,vGWh
495,05/17/1982 12:34 PM,224224.609446,03/14/2009 06:42 AM,zdGO
496,07/17/1981 04:58 PM,367508.466353,05/29/1993 03:36 PM,VwC
497,12/10/1976 08:25 AM,164885.409635,12/24/2011 08:02 PM,HCc
498,07/10/1972 02:30 AM,717360.461202,02/24/2012 06:55 AM,6TC4x
499,02/18/1996 04:51 PM,575620.186549,02/01/1998 09:04 AM,QVkUG
500,12/09/1984 01:16 PM,869804.585367,08/29/1998 10:01 PM,acIma
501,05/27/1997 10:57 AM,74103.7498416,06/30/1983 08:20 AM,nYIE6
502,04/06/1994 12:31 AM,151656.56449,09/02/2002 09:09 PM,XmlxL
503,11/14/1983 10:30 PM,458734.153894,02/04/1970 02:43 AM,NuIk
504,08/05/1974 10:20 PM,232044.637702,08/25/1974 12:53 AM,JE2BP
505,06/28/1999 11:54 PM,502436.037676,06/26/2012 09:43 PM,cb
506,10/31/1978 01:11 AM,865897.849186,11/16/1974 05:51 PM,VAWau
507,12/25/1980 10:30 PM,591135.149349,12/09/2009 01:22 AM,9rQ
508,04/20/1982 12:22 PM,449995.587672,09/01/1996 08:02 AM,11
509,03/01/2014 07:21 PM,457237.074569,04/08/2013 04:18 AM,Hu
510,10/25/1986 12:46 AM,17223.2396679,01/18/1993 04:19 AM,N9ZOd
511,12/27/1978 06:23 AM,972022.455112,11/27/1985 02:41 PM,C
512,09/10/1974 08:05 AM,138673.080519,09/07/2011 08:58 AM,j
513,06/11/2009 10:32 PM,591924.601569,09/09/2011 01:18 AM,ofNi
514,12/19/1991 05:24 AM,435583.368796,02/27/1978 12:14 PM,Xd
515,05/02/1993 09:32 PM,454234.616334,10/25/2005 07:18 AM,x9Up
516,09/19/2008 09:35 AM,982655.352715,07/04/2001 01:32 PM,r1
517,06/16/2002 04:30 AM,78135.8836029,06/27/2008 04:44 AM,Zp
518,08/04/1995 01:22 PM,805282.498539,08/03/2008 12:43 PM,rQ
519,02/28/1973 02:25 AM,437503.754731,12/23/1978 01:42 PM,t8kXi
520,01/12/2006 07:13 AM,369348.570991,08/16/2013 10:31 AM,UYgW
521,03/30/2010 02:53 PM,442098.900223,02/02/2002 03:38 PM,DTI
522,09/17/1994 08:27 PM,963598.869948,12/05/2007 03:13 AM,lomv
523,10/17/1979 12:41 PM,65595.5882673,06/04/1993 04:58 AM,My
524,03/28/1980 01:06 PM,761343.131277,02/26/1972 08:17 PM,pGQE
525,10/30/2009 05:28 AM,674873.914374,09/30/2011 08:49 PM,OvY
526,08/22/2003 01:21 PM,467564.531654,06/24/2012 11:10 PM,O
527,11/14/1971 12:26 AM,625381.519885,10/31/1972 04:20 AM,nGh
528,07/16/2003 09:03 PM,121100.652514,01/09/1981 12:35 PM,tnw67
529,08/07/2007 04:44 AM,163862.804212,08/03/1991 10:59 AM,Z1kEk
530,03/23/2012 07:07 AM,637969.851029,01/12/2010 11:47 PM,P8J
531,06/25/1972 01:42 PM,840400.533336,03/12/1974 03:59 PM,t
532,02/28/1995 03:09 AM,376464.213539,01/16/1977 10:53 AM,QObS
533,11/27/2001 01:17 AM,740396.252508,10/28/2004 01:14 PM,O3sGv
534,10/06/2001 07:22 AM,209030.813008,09/29/1975 08:50 PM,ki
535,10/10/1989 04:17 AM,587605.606429,12/20/2007 02:44 PM,EvdO
536,05/10/1973 02:55 PM,610096.246017,08/03/2000 05:38 AM,RckX
537,09/12/2013 10:51 PM,699059.696908,07/10/1995 11:29 AM,KoaN
538,06/29/2014 12:14 AM,379732.73261,01/31/1977 10:27 PM,Y
539,08/15/2004 07:40 AM,574774.407688,04/21/1988 03:21 PM,3AvQ
540,06/23/1999 03:04 PM,618925.511176,05/02/1981 12:21 AM,6
541,11/06/2000 10:40 PM,571990.94815,12/23/2013 09:01 PM,IvjZ
542,11/15/1987 12:51 PM,136097.613,03/13/1997 12:21 PM,fly
543,07/02/1974 10:51 PM,153533.738386,08/22/1985 09:31 PM,n7fex
544,06/25/2013 06:50 AM,777391.737649,05/17/1980 12:39 PM,WRtwQ
545,08/20/2009 04:47 AM,698342.176463,04/11/1994 05:24 PM,knfN
546,05/12/1987 10:04 AM,40291.593489,02/18/2003 10:39 PM,m
547,06/12/1973 06:51 PM,209586.850707,04/05/1980 09:40 PM,xU
548,02/12/1982 06:21 AM,508890.522467,09/25/1975 10:08 AM,D4
549,03/01/2005 08:57 PM,751520.505602,02/28/2013 04:59 PM,LU
550,12/26/1997 09:39 PM,472745.905486,01/02/2000 02:55 PM,sLRs
551,04/05/2001 12:27 AM,214043.970682,08/29/2010 07:08 PM,3Rknm
552,05/03/1998 05:44 PM,712005.576793,01/11/2010 01:08 PM,nk
553,03/15/2014 12:27 AM,782332.006065,07/27/1982 07:56 AM,lC
554,02/05/1982 07:14 AM,913331.263085,08/01/1983 04:32 AM,LNE
555,07/11/1984 03:20 PM,280246.854456,01/28/2010 05:26 AM,q9tRn
556,08/01/1982 04:45 AM,299222.387286,03/24/1992 01:35 AM,FW
557,08/12/1985 03:25 PM,361950.673652,01/02/1981 08:54 PM,bQD
558,11/28/2002 12:28 AM,571210.2502,05/11/1985 01:17 AM,Aswxx
559,07/17/2006 08:58 AM,135457.016628,08/03/1995 01:24 PM,IZjZZ
560,01/17/1987 07:27 PM,515274.051456,02/21/2008 03:56 AM,NMpxW
561,11/03/1984 04:37 PM,952548.332949,01/01/2009 07:38 AM,uRULz
562,08/19/2012 04:01 PM,998807.092952,02/20/2000 03:14 PM,IcHx
563,04/03/2003 02:51 AM,987172.97644,08/07/1972 11:19 AM,fHJ6U
564,10/03/2007 02:31 PM,864271.17567,12/01/1990 05:12 PM,rMts
565,06/22/2012 06:00 AM,224180.814494,09/28/2012 02:10 AM,lyF3w
566,07/14/1990 11:42 PM,122014.466966,07/23/1974 07:23 AM,8T8vQ
567,01/19/1977 09:01 AM,962188.202856,09/20/1990 08:46 PM,oV5N
568,12/12/1970 01:27 AM,632144.516923,09/20/1989 01:14 PM,VPI
569,06/27/1976 12:52 AM,949857.160078,02/07/2003 09:42 PM,zM
570,11/07/2002 11:41 PM,916537.288914,06/27/2004 09:44 AM,YRlp
571,05/04/1997 12:55 PM,997626.393876,11/04/1987 06:23 PM,f
572,10/25/1971 10:28 PM,72032.7017532,03/24/1994 09:32 AM,I
573,05/01/1993 04:21 AM,675516.104862,05/09/2001 05:02 PM,Xv2
574,04/11/1978 06:32 PM,831917.429313,09/23/1996 08:38 PM,6x
575,06/28/1992 05:27 AM,99344.4245744,11/15/1975 06:49 AM,J
576,04/02/1978 05:37 PM,857499.829761,01/30/1973 07:35 AM,uo
577,12/12/2000 12:06 AM,267910.523753,08/06/1984 06:05 PM,Iec
578,12/15/2007 01:29 PM,856018.738497,02/15/1989 09:46 PM,QWXf1
579,02/17/2010 07:52 PM,765653.102449,01/04/1981 07:52 AM,W
580,07/02/1992 01:44 AM,90502.6928553,01/03/2002 12:07 PM,A
581,03/21/1991 10:27 PM,581301.362762,04/25/2009 04:38 AM,R
582,10/06/1983 06:19 AM,270247.077671,08/30/1987 04:41 AM,I
583,11/03/1988 07:30 AM,396150.116906,10/30/1976 02:14 AM,Fez
584,08/27/2014 09:00 PM,214974.321679,11/21/1991 06:27 AM,Upu7X
585,03/31/2014 02:31 PM,493389.25325,02/03/2005 11:03 PM,XKRdR
586,07/02/1975 09:08 PM,695657.048306,09/16/2014 12:11 AM,lcMM
587,10/24/1979 06:51 AM,113989.913044,10/27/2007 11:53 AM,V
588,08/03/2010 11:36 AM,310972.167044,05/05/1975 01:01 PM,5uM
589,12/17/1971 10:59 AM,86048.7284169,04/23/2012 12:40 PM,X9e
590,10/09/2000 06:48 PM,54443.3695378,06/17/2009 06:22 PM,Ca
591,03/25/1976 09:55 PM,382405.197578,11/04/1979 01:11 AM,g
592,01/07/1981 05:39 AM,506592.644756,02/22/1974 11:53 PM,4R1M
593,02/12/1995 11:43 PM,749732.475456,10/30/1997 10:28 PM,LO
594,07/21/1986 09:56 AM,122022.535549,04/02/2010 12:10 PM,H2B
595,08/21/1971 11:57 PM,364223.484349,11/23/1990 10:51 PM,WPo6
596,03/01/1984 10:04 AM,658633.514706,10/28/1982 06:55 PM,OxQrH
597,09/02/1980 09:48 PM,972056.243718,01/29/1981 02:14 PM,Z3d
598,10/06/2009 06:10 AM,192323.42943,11/07/2009 08:55 AM,Kn
599,10/16/1985 04:24 PM,617477.397737,02/08/2014 03:13 PM,IAWyP
600,10/10/2011 06:57 PM,636278.010888,06/01/2012 01:19 PM,K
601,01/19/1977 11:39 AM,558885.227892,04/27/1973 12:46 PM,OPVLg
602,01/24/1981 05:46 PM,344822.909161,09/27/1984 01:00 AM,CUGm
603,03/20/1979 07:04 PM,870221.402716,01/05/1980 09:01 AM,79Y
604,12/26/2001 11:58 AM,698347.181841,02/10/1976 12:35 PM,u
605,06/27/2002 11:28 AM,320609.618595,04/15/1987 12:25 AM,Dw
606,12/16/1976 05:40 AM,131701.54009,08/14/1975 07:45 PM,G
607,10/07/2006 06:04 PM,291674.259255,06/17/2005 12:22 AM,XdC
608,12/13/1999 12:45 AM,539361.158008,02/08/1995 05:58 PM,jB
609,01/31/2013 02:39 AM,748939.615964,03/26/2001 02:57 PM,39o
610,01/19/1972 08:30 AM,807485.940988,11/07/1981 11:32 PM,WoywP
611,08/14/2000 08:52 PM,999880.72615,08/01/2005 12:22 PM,D7FgO
612,09/04/2013 04:58 AM,442935.240988,11/29/2005 07:28 AM,hH9bq
613,03/04/1995 12:00 PM,410248.543474,11/18/1987 12:29 PM,C
614,02/22/1997 11:28 AM,503774.205683,02/20/1986 06:43 PM,4
615,06/27/1986 03:46 PM,562654.10039,03/20/1977 09:35 PM,3Y7Sd
616,10/04/2001 09:26 PM,161153.961541,03/13/2010 03:02 PM,SVL
617,12/09/2010 05:02 AM,412280.517889,06/23/1985 07:55 PM,Vk1m
618,03/20/2012 03:21 PM,670630.95984,02/14/2014 11:39 AM,Im
619,02/14/1993 11:48 PM,403676.216893,08/26/1996 07:37 PM,ewby5
620,09/15/1971 10:33 PM,441132.872071,05/04/1977 12:57 AM,8Ddew
621,04/29/1997 05:12 AM,713683.160855,08/09/1999 09:51 PM,ozt
622,06/17/2009 12:33 PM,586176.65048,03/13/2013 08:22 AM,NhK2y
623,03/21/1998 10:29 AM,554040.042016,11/17/1998 12:23 PM,4Pa
624,04/01/2014 04:06 PM,913992.404554,02/19/2013 05:52 PM,pvnQT
625,09/28/1986 03:47 AM,171934.712831,01/09/1993 04:29 PM,j
626,06/01/1980 11:35 AM,804009.56094,09/30/1995 08:45 AM,E
627,11/19/1986 01:39 AM,493538.918456,07/28/1977 05:30 AM,h
628,04/23/1971 09:57 AM,378973.095481,06/01/2014 08:48 AM,RUlq
629,09/26/2010 11:06 PM,50256.7974496,04/18/1986 06:31 AM,ro
630,03/01/2007 04:20 PM,548247.072116,07/12/1970 11:03 PM,TFqcB
631,02/26/1995 03:05 PM,73865.8500891,10/18/1995 03:30 PM,nO1Ur
632,01/19/1983 10:21 PM,787561.243562,10/02/1996 06:32 PM,qi
633,02/16/1978 08:36 PM,336205.681403,08/02/1981 12:17 AM,NXl
634,09/08/1982 01:35 AM,274070.217813,07/21/1999 11:51 AM,Jdvj
635,03/31/1971 08:10 AM,262689.241957,04/28/1979 05:10 AM,5SUt
636,11/01/2004 11:35 AM,474248.012298,02/19/1971 08:29 AM,t6b
637,06/18/1977 03:46 AM,2354.87291668,06/16/1982 03:09 AM,d1e
638,08/02/2004 08:16 PM,141305.193995,03/07/1999 12:20 AM,mI
639,04/03/2004 02:16 PM,311240.1579,10/12/1987 05:45 PM,d
640,09/24/1972 06:37 AM,258820.135993,08/27/2002 06:18 AM,6
641,02/01/2012 04:15 PM,578186.829803,01/06/1989 09:52 PM,86v
642,04/24/1980 05:27 AM,441659.051874,02/16/1981 12:20 PM,WCo4
643,04/04/1989 03:35 AM,666829.016112,01/23/1994 09:44 AM,ZHX
644,03/02/1990 10:48 PM,505385.592675,06/23/1992 08:15 AM,V
645,03/31/1976 09:33 AM,84074.8064368,03/29/2009 01:11 PM,4
646,01/04/1985 01:17 AM,437031.272161,12/08/1975 02:22 PM,u2MEX
647,01/06/1994 12:53 AM,940019.446816,01/04/2003 03:32 AM,V
648,02/10/1971 10:10 AM,712491.043901,06/18/2006 12:14 PM,fFibb
649,05/11/1977 02:43 AM,480131.412423,01/27/1970 02:15 AM,Tnn
650,07/17/1973 09:15 PM,53753.5064883,09/11/1979 08:22 AM,CIwd
651,11/09/1981 11:24 PM,698560.830624,08/31/2008 07:53 AM,JDJC
652,08/08/1974 09:41 PM,789937.37599,11/06/2007 04:11 AM,h
653,05/14/1977 09:15 AM,180341.811511,12/12/2009 03:34 PM,oB
654,05/22/1979 09:40 AM,928533.91042,06/13/1999 06:42 AM,LP1
655,06/12/1990 12:12 AM,79739.3319071,09/10/2009 01:02 AM,E
656,06/26/2005 10:41 PM,309052.535112,06/04/1997 08:23 PM,z1iO
657,01/17/2004 10:50 PM,578857.276845,08/08/2006 02:28 AM,U
658,02/01/1971 03:45 PM,798089.267109,03/27/2002 08:56 AM,S
659,06/06/1984 12:33 PM,1559.03174751,12/14/1995 07:25 AM,nW2d
660,05/07/2011 03:01 PM,487982.497203,10/23/1971 01:01 PM,1Q
661,03/29/2013 04:05 PM,581654.167089,07/29/1983 07:32 PM,Ps6G
662,05/18/1978 01:40 PM,528427.1475,07/29/2004 01:17 PM,hC
663,03/22/1991 04:08 AM,376087.670976,01/20/1998 10:03 PM,JtZs
664,12/09/2010 02:47 PM,220513.953682,09/16/2001 02:15 AM,H5A
665,04/17/2001 09:40 PM,677082.083175,08/29/1978 05:05 PM,J
666,04/06/1980 11:23 PM,291407.970152,04/16/1975 12:11 PM,U
667,08/10/1978 05:31 AM,100338.953706,09/15/1977 08:20 AM,vgX
668,01/25/1973 04:34 AM,487820.1861,11/12/1973 03:55 PM,bIe
669,12/05/1980 05:18 PM,611474.201456,10/18/1973 12:47 AM,nbTh9
670,01/25/2014 01:33 AM,802950.275651,08/27/1975 08:06 AM,FFc6a
671,07/01/1981 10:58 PM,215483.770322,08/08/1979 08:02 AM,J49C
672,06/17/1972 01:59 PM,283208.397302,03/01/2011 04:37 PM,wN
673,02/29/1976 07:59 PM,803569.317269,10/31/1992 03:45 PM,BIP7
674,06/15/2003 08:10 PM,731572.411719,07/10/1993 12:10 AM,C
675,03/04/2008 10:48 PM,220394.417693,08/11/1988 01:30 PM,F42os
676,06/01/1982 11:39 AM,496146.263074,02/16/1994 09:45 AM,jFpT
677,11/27/1984 11:15 PM,87694.6173673,06/15/1976 01:47 PM,O9ASG
678,08/12/1990 03:11 PM,110215.054607,12/13/1988 09:47 AM,7hga
679,10/12/1979 12:07 AM,688712.980151,11/22/1988 02:23 AM,9D
680,11/10/1973 02:04 AM,259319.279036,07/31/1976 03:56 AM,RrJM3
681,07/25/1987 11:26 PM,674469.530586,05/18/2014 09:37 PM,HKytM
682,07/31/2011 06:25 PM,390217.920563,05/07/1976 02:20 AM,xSFjG
683,01/31/1996 09:04 AM,961048.567924,01/30/2011 03:27 AM,EcG
684,05/20/1991 07:55 AM,410435.611342,03/15/1989 08:19 AM,kN4
685,05/10/1980 06:07 AM,170087.149575,11/29/1993 10:38 AM,LQJ
686,03/03/2012 01:06 PM,124788.351632,12/27/1982 11:57 AM,kgW
687,11/26/1985 08:26 PM,709172.941426,11/22/1972 04:07 PM,lQk
688,06/17/2000 10:39 PM,898157.128162,08/28/1993 09:06 AM,p
689,11/25/2005 02:57 AM,184919.581409,04/21/1974 09:40 AM,4C
690,10/27/1993 10:37 AM,168005.334623,03/07/1977 08:23 AM,Z
691,10/10/2001 11:17 PM,636907.441639,03/19/1981 12:14 PM,bxu
692,11/23/1988 11:06 AM,825024.483436,04/22/1981 10:06 PM,7f
693,10/05/1993 04:15 PM,604656.332409,10/27/2010 03:18 PM,nTfs3
694,09/24/2010 09:37 PM,88213.6443894,10/11/2006 05:11 PM,a4
